full_text,sentiment
"@Vigarka: Quintero Calle tiene tan putiado Medellín que anda con atril en el carro, porque en cualquier lugar o momento le estalla una n…",0
"Hombres armados intentaron robar una bodega de oro en Colombia. Videos en redes sociales dan cuenta de la balacera y del pánico que ocasionó.

👉🏼 Detalles de lo ocurrido en Medellín a las 5pm/4c en #PrimerImpacto 📺. https://t.co/V9N5Tcwb9K",1
@NDuitamaOficial: VÍDEO DEL DÍA: Las esculturas del maestro Fernando Botero 'Los Gordos de Botero' en Medellín se vistieron con la ruana…,1
"@AM_1080: ¡Tiroteo de película!

🔸 20 criminales armados intentaron asaltar una fundidora de oro en Medellín, Colombia

🔸 El plan les sa…",0
"Dizque si el robo de Medellín hubiera sido una semana antes, en el spam de disfraces de Halloween la gente no sale de la casa de papel sino del Zarco.",0
hay un doctor super famoso en medellin q opera orejas y de pana no puedo creer que hace como dos años pense en operarmelas si mis orejas de duende son preciosas,1
"Aquí los motivos para encerrar en prision por lo menos 20 años al Alcalde de Medellín @QuinteroCalle , en el evento en que por su injerencia en EPM se lleguen a perder los USD 310 MM a que se refiere la noticia. https://t.co/LXgrSJdWGk",0
@Richie_Gomez: Los pelaos que querían devolver el tiempo regresaron a Medellín los 90s.,0
@PaterMionostro: #Medellin no tiene alcalde pero tiene #Policía,0
"#Medellín | Los participantes se reunieron con empresarios y representantes de distintas entidades de la ciudad para generar alianzas comerciales.

https://t.co/KI5RyuZott",1
"@juanperazo98 @nacionaloficial Juan, hay esta para que borre contra Medellín",0
"#Compartir
#Ofertas de #Empleo Comunas De Medellín
las personas interesadas pueden enviar su hoja de vida con la vacante de interés a este whatsapp.
324 4613961
https://t.co/UK2O8A9biG https://t.co/S2tAW74Faq",1
@calicaliFer: El mayor genocida corrupto traidor narco paramilitar mercenario del mundo matarife socio y heredero del cartel de Medellín…,0
"@IvanDuque @DuquePresidente @PoliciaColombia Presidente  Duque   impulse  nuestra gente  con DIOS  JESUS,  valentía,   limpieza,  comer saludable, ley, orden. vamos Duque los alcaldes  de bogota,  medellin,  cali, hay desorden,  el traffic  de carros daña la economía  y el ambiente",0
Pocos salvaron su año deportivo en el @DIM_Oficial https://t.co/zlnv1UkrNi,0
"@NoticiasCaracol: Impactante video de asalto en Medellín: un grupo numeroso de delincuentes, armados con fusiles y encapuchados, entró a…",0
@hoypy: Diario HOY | Frustran un atraco a punta de fusil en Medellín y detienen a 11 personas https://t.co/cSygyj5cql,0
"#Compartir
#Ofertas de #Empleo Comunas De Medellín
las personas interesadas pueden enviar su hoja de vida con la vacante de interés a este whatsapp.
324 4613961
https://t.co/UK2O8A9biG https://t.co/ktt7QfCpig",1
"La película en Medellín estuvo buena, la alcaldía ya ha encontrado en que invertir el dinerito. Va muy bien eso ¡Qué viva el cine!",0
@terrycultura: El narcopara uribismo: https://t.co/rCKQGGnlMh,0
"@alvaroguti55: Gobernador advierte consecuencias de inestabilidad en Hidroituango https://t.co/pbfZVNYk3h 
Quintero con su sed de dinero…",0
¡Gracias! Trabajamos día y noche por construir convivencia en #Medellín y su área metropolitana. #130AñosPolicía https://t.co/HmEXPo9n5w,1
"#Compartir
#Ofertas de #Empleo Comunas De Medellín
las personas interesadas pueden enviar su hoja de vida con la vacante de interés a este whatsapp.
324 4613961
https://t.co/UK2O8A9biG https://t.co/iQ0hrdJGPa",1
@Emilitobro: el segundo robo más grande fue el de Medellín porque el primero fue cuando usted me robó el corazón,0
"@JFCS87 @miapelaez @FridoKhala @toboncha @mauriciofacio_ @AlonSalazarJ Y muchas + cosas: Creó Buen Comienzo, Medellín Solidaria, hizo los mejores juegos suramericanos de la historia con escenarios de 1er nivel, dejó financiado tranvía de Ayacucho, mejoró considerablemente el indicador GINI, 0 desnutrición en niños, cobertura educativa y puedo seguir",1
@JulianG40747584: #TodosConQuintero Mi estancia en Medellin hice mi propia encuestas y a la gente no le interesa sacar al alcalde solo d…,1
"@anamarqr Totalmente, aunque su clara intención fue nunca hacer algo bueno por Medellin, solo destruirla y saquearla",0
"@RadioPlaneta969 Chachos buenos días! El tema del robo de Medellín así digan lo que digan recordemos que aquí existen los falsos positivos, se acercan elecciones y está en juego la credibilidad del CD para recuperar seguidores. Y sí todo estuvo muy mal planificado...",1
"De manera limitada en algunas salas de cine, se proyecta #AmorRebelde, cinta documental que narra la historia de amor de dos jóvenes ex combatientes de las FARC. Dirigida por el cineasta colombiano #AlejandroBernal. Artículo publicado en #ADNHoy Medellín.
https://t.co/KrDHas5IIO",1
"Ofertas de Empleo Comunas De Medellín
las personas interesadas pueden enviar su hoja de vida con la vacante de interés al correo [Correo electrónico oculto] o a este whatsapp.
324 4613961
https://t.co/UK2O8A9biG https://t.co/muZuCHBi2E",1
La Personería de Medellín entregó informe de Derechos Humanos 2020 del componente de Personas Mayores al Comité Técnico Municipal de Personas Mayores que retorna a la presencialidad en la sede de @somosamautas Allí participaron @AlcaldiadeMed @ICBFColombia @DefensoriaCol https://t.co/tlsXQOykaa,1
"#SuperamosAlCineCon la película de ayer de los ladrones de oro en Medellín,   los matones del presidente de Haití, estilo shwarzenegger.",0
Hoy en medellin los drogadictos. Las putas. Los ladrones. Los desechables. Toda la delincuencia y la vaca lalis recibiendo al comandante cacas. LA CABAL SU PRESIDENTA 2022. https://t.co/Y7jLn6nXI8,0
@455Osmen: Pregunta: será que a los 11 hampones capturados por el intento de robo ayer en Medellin el juez los dejará en libertad por NO…,0
"@memeuribista: Ya no es Armando Benedetti sino Armando Trampa...

Es todo un loquillo ese Benedetti.

#AlvaroUribeVelez
#CentroDemocráti…",0
#Fueradefútbol  El artista de 27 años presentará su gira 'Papi Juancho' en el estadio Atanasio Girardot.  https://t.co/vFoCq88ukp,1
@Cammmacho: Mucha gente criticando el robo de ayer en Medellín y no es por justificarlos ni nada pero es que si yo fuera ladrón me robar…,0
"@petrogustavo, pilas si viaja a Medellín en @VivaAirCol, le cobran unas tarifas en Bogotá y otras en Rionegro... 😠",0
"@LACB77163551 @EAristeguieta Lo mismo pasa en Colombia, es muy fácil hablar de grandes ciudades como Medellín o Bogotá, pero vaya para los pueblitos lejanos o para los cerros populares para que veas cómo está eso.",0
atraco masivo en Medellín y hoy sale accidentado. https://t.co/tmbSq5bTdW,0
@iLordPetrosky Medellin no es uribista,1
"Ojalá estos Ladrones de oro sean como los de Medellin !! 
🏃💨💨
@Matador000 @DanielSamperO @MONYRODRIGUEZOF @JulianRoman @juanpisrules @carolinaguerram @tobonsanin 
#SanturbanSeDefiende https://t.co/8xlu5gIblk",0
"@CCJuristas: Iniciando el segundo día de participación en el IV Compliance que se lleva a cabo desde medellin, evento organizado por @Mo…",1
"🚨 EXCLUSIVO: SEMANA revela impresionantes imágenes de cámaras de seguridad, tras atraco frustrado en El Poblado de Medellín https://t.co/VlTKtg0nAm",0
"🚨 EXCLUSIVO: SEMANA revela impresionantes imágenes de cámaras de seguridad, tras atraco frustrado en El Poblado de Medellín https://t.co/HGYjDxImun",0
"Para TODOS los que desean Saber...
¿Que Fue lo que hizo @sergio_fajardo de la @CoaliEsperanza en Medellín cuando fue al alcalde?
Aquí en este vídeo muestra una parte de como Goberno y que ayudó a construir en Medellín...
Mirenlo hasta el final 😉✌️
https://t.co/pTdZ8oKbFX",1
El clima de Bogotá es una delicia cuando uno está en Medellín.,1
"Fue “un intento de robo de una banda criminal organizada que preparó al parecer este robo durante meses, que creyeron que iban a hacer aquí ‘La casa de papel’”, dijo el alcalde de Medellín.
https://t.co/UquTiMcZru",0
"Fue “un intento de robo de una banda criminal organizada que preparó al parecer este robo durante meses, que creyeron que iban a hacer aquí ‘La casa de papel’”, dijo el alcalde de Medellín.
https://t.co/IMzPkXBsVs",0
"Como se adelantó en https://t.co/NzM2DJ1hv7 La mesa directiva quedará así:

Presidenta: Dip. Cecilia Josefina Guevara Guembe (Morena)
Vicepresidenta: Dip. Citlali Medellín Careaga (PVEM)
Secretaria: Dip. Arianna Guadalupe Ángeles Aguirre (PRI)",1
"@TuSocialMedia: 💫Hoy en #MujeresDivulgadoras edición Iberoamérica viajamos a Colombia para conocer a @anaochoaa. Es comunicadora social,…",1
"@SemConEstatal: Nuestro director @jduque  se encuentra en Plaza Mayor, exponiendo a las dependencias del Municipio de Medellín el Decret…",1
@EdilbertoCalde1: @QuinteroCalle @merv59 @Jojare2 @roures1 @la_justiciera7 @tobonsanin Y entonces para cuándo un safari por la exótica c…,0
#Genial Las esculturas del maestro Fernando Botero 'Los Gordos de Botero' en #Medellín se vistieron con la ruana boyacense por primera vez en la historia. Esto se debe a promoción conjunta de sitios turísticos entre en #Boyacá y #Antioquia.  Vía Noticias #Duitama https://t.co/vKzmAJzk6z,1
@ZoeGotusso: Yendo a Medellin!,1
@TomasAV12 Medellín vs nacional queda en pañales,0
@TbCristian: Que chimba que la noticia del robo en Medellín la diera ahora @ericayasmin4 en Noticias Caracol.,0
"@1974bogotano: Algo claro del atraco en Medellín es :
Que mano de ñeros hay allá y sin miedo para grabar parce uy gonorrea  pirobos la d…",0
"“Las discusiones en torno a la llegada de una 5ª Revolución Industrial no pueden ser ajenas a lo público”, ha declarado el Gobernador de Antioquia en el  Foro Compliance de Medellín https://t.co/PQTKhirkKk por: @LawAndTrends @moncadaABG",1
"@PaulaOrdunaT @AlvaroUribeVel @CeDemocratico @NubiaSMartinez @JovenCDoficial Buen día.
Este es el papá de Álvaro Uribe Vélez, don Alberto Uribe Sierra en Támeses Antioquia 1983, cabalgando junto a Fabio Ochoa Vásquez Clan Ochoa Cartel de Medellín, quien sería extraditado en 2001 por la DEA.
¿Estos son los valores éticos y políticos que propones?
¿Narcos? https://t.co/tHNiH9hcFD",0
@LuzMariaBe La accion policial es legitima . esa es la parte real. Lo demas entra en duda. En medellin este año han sucedido robos de esa categoria . pero ninguno tan ridiculo como ese. Necesitaba popularidad ahi la tuvo.,0
@NoticiasCaracol: EN VIVO | Intento de hurto en bodega de oro en Medellín: ¿Cómo se explica que los criminales portaran armas largas? ¿Q…,0
"RELATO DE UN VECINO de la bodega de fundición de oro, asaltada en #Medellín por banda de más de 20 bandidos. La seguridad del sitio y la reacción de la #Policía, frustraron el robo de varios kilos de oro. Escuchen.

#NoticiasSinControl #Noticias #Información #Colombia https://t.co/PT6HJoDrMR",0
"@CaracolRadio En primer lugar los de caracol, las farc, Claudia López,  el alcalde de Cali, el de Medellín, Gustavo Bolivar,  el payaso mayor que es Gustavo Petro, y el dueño de todo éste circo en Colombia Juan Manuel Santos.",0
"@AgrioperoCool: Este mismo concejal, que promueve la revocatoria, tiene reuniones oscuras con el uribismo, ahora se mete con los grafite…",0
"#Medellín | Los participantes se reunieron con empresarios y representantes de distintas entidades de la ciudad para generar alianzas comerciales.

https://t.co/H9zyNg2CWE",1
"@CamiloSilvaJ: El tema de percepción sobre la seguridad sube de nivel en Medellín, atracan bodega en día de la semana, medio día, cómo s…",0
"@santimoca72 Algún random que aquí no se conozca, el hijo de Jesus Ferreira, un colombiano que se esté criando futbolísticamente en Europa, un random de la B, el del Medellín, yo que sé",1
"@danielduquev Tengo 30 años, he vivido en Bello, Medellín y ahora Itagüí. Nunca he visto que un Alcalde no quiera darse farándula. Muy bueno tener el ojo crítico con el actual, pero de aquí para atrás no son menos malos (Federico, Alonso, Aníbal, Sergio...). ¿Analizamos a todos por igual o no?",0
"@SoldadoStranger: Hablando de Hawai, Maluma va a hacer el concierto en Medellín . El 11 de noviembre a las 11 de la mañana sale la bolet…",1
"🐶🐱
No dejes tu mascota en casa, conoce nuestros términos de condiciones.

Contáctanos 👉🏻 3183366329

#HotelTrypMedellín #Antioquia #Medellin #Hotel #Hospedaje #Colombia https://t.co/6KWBTuD9SF",1
"@berriojuangui: En todas las comunas y corregimientos de Medellín, la gente está votando para priorizar sus proyectos favoritos con Pres…",1
"Estuvimos reunidas con @AlcaldiadeMed, @ProfamiliaCol, @FAUDS y prestadores de servicios de salud para crear estrategias que permitan la materialización del derecho a la salud de las personas trans en Medellín. 

Seguimos trabajando por un ecosistema de salud libre de violencias. https://t.co/xLUwByL81C",1
@GildardoGrajal2 @AlcaldiadeMed @daniel El alcalde de medellin Daniel Quintero @AlcaldiadeMed @QuinteroCalle le entregó la ciudad a los delincuentes y bandidos,0
@elBogotano: Robo de película en Medellín #elBogotano #EspressoDoble https://t.co/AwflbF4SUw,0
VÍDEO DEL DÍA: Las esculturas del maestro Fernando Botero 'Los Gordos de Botero' en Medellín se vistieron con la ruana boyacense por primera vez en la historia. Esto se debe a promoción conjunta de sitios turísticos entre en Boyacá y Antioquia. https://t.co/0WMhrxRqK8,1
"Ha llegado a inaugurar la sede del pacto histórico en Medellín!
@petrogustavo
Bienvenido sea el cambio, que necesita nuestro pais!
#PactoHistórico
#MedellinEstaCambiando
#MedellinSegura
#Danielteniarazon
#DanielSeQueda
#AntiUribistaSigueAntiUribista
#ProgresistaSigueProgresista https://t.co/vJDhBGsYUE",1
Oiga pero uno en Medellín está parchando relajado y parpadea y ya la cuenta son 500 mil.,0
@eltata3: El que armo el atracó en Medellín! Mucho fiasco! No? Armo mejor yo un bingo virtual q ese poco de mps!!! Si no hubiesen fumado…,0
APARTAMENTO EN VENTA EN MEDELLIN COD 7127 en Medellín/Antioquia/Colombia en Venta https://t.co/tL0DfZR0gM,1
"@kikechg: Acabo de leer esta nota Desde este 25 de noviembre, vuelo directo Medellín- Mompox, dos veces a la semana https://t.co/rsoqwwi…",1
@Semlacalle: #Actualidad | Este mes entra en operación la ruta área Valledupar – Medellín #Medellín #Valledupar  https://t.co/kxPLPX2q4J,1
@LUFESIVE: Incluye todo el rastrojo qué hay en las calles de Medellín? @QuinteroCalle,0
"@ceroncar: Este 25 de noviembre Easyfly vuela directo entre Medellín y la ‘Tierra de Dios’ @vablelscaff
@claudiamcarmona @ivansanes
@icu…",1
"Frustran un atraco a punta de fusil en Medellín y detienen a once personas (Video) https://t.co/GB4iwd3AXa
#LaPropuestaDigital https://t.co/ubEpyoUjiR",0
"@kesedice: 🔴#EnVideo | Así habría quedado captado en cámaras de la Policía de #Medellín, #Antioquia, la estrategia de ingreso que llevar…",0
@mejiafontalvo: @EasyflyVuelos  despega vuelo directo Medellín - Mompox @icultur_Bolivar @ivansanes @CotelcoCtg  - Mundo Noticias https:…,1
"Tú eliges el destino del #PresupuestoParticipativo. #VotaPorTi y por el bienestar de tu comunidad, escogiendo el proyecto “Prevención de la enfermedad y promoción de la salud”🩺👨🏻‍⚕️🧑🏻‍⚕️

Entra a https://t.co/7o7fwxPbsK y construyamos juntos una  #MedellínFuturo🚀 más saludable 💙🧡 https://t.co/5xTJm5EnT9",1
"@AndresM197919 @iLordPetrosky Estuve en Medellín en abril y junio. Vi con mis ojos que los antiuribistas están manejando la ciudad. Hoy Medellín está sucia, llena de grafitis de odio, el Poblado sólo funciona como putiadero, la indigencia y drogos en la calle AUMENTÓ, cero respeto. De qué se enorgullecen?",0
Incluye todo el rastrojo qué hay en las calles de Medellín? @QuinteroCalle https://t.co/ltHL5B24rS,0
"#Alerta La Chiva #Medellín:
Increíble. Cayó el 543, el número de la volqueta del robo en Las Vegas
#Loteria #Chance #ElPaisita2 #Volqueta #Robo #LasVegas @LaRedGana https://t.co/bDeh9GwSA0",1
"Viejo están en Medellín, eso allá es como la venta de minutos en cada esquina. https://t.co/dD8XOOXE3Z",0
@horocorrea @KOKO_PS4 Comprendo que le de miedo la violencia a mi igual. Pero no le de miedo de medellin dele miedo de los delincuente y en todo el pais hay delincuentes desde la clase alta hasta la mas baja. Saludos,0
